elevation,slope,aspect,tpi,ndvi,ndmi,ndwi,mndwi,ndfi,evi,ibi,ndbi,ui,mvi,nbr,savi,evi2,bui,kndvi
583,1,90,9,5423,503,-5463,-5100,3115,2972,-3766,-503,-2665,1157,2665,2939,2792,-7252,1461
599,7,67,-7,7633,2424,-6647,-5028,8136,4686,7320,-2424,-5538,1970,5538,4299,4249,-9983,3185
682,12,108,1,7903,2942,-6997,-5110,8844,4998,8795,-2942,-5813,2238,5813,4733,4755,-9937,4066
577,5,259,4,3055,-1289,-3922,-4960,-5708,1492,-32768,1289,-334,656,334,1580,1445,-5796,406
535,14,296,-14,7943,2740,-7192,-5548,8790,4734,6566,-2740,-5878,2061,5878,4421,4381,-10393,3312
629,2,180,-11,8075,3058,-7040,-5073,9221,4847,8367,-3058,-6280,2322,6280,4545,4523,-10649,3528
579,5,143,-5,7760,2764,-7064,-5342,8741,4643,7184,-2764,-5824,2103,5824,4440,4410,-10008,3439
574,5,292,12,7501,2372,-6850,-5341,8203,4165,5582,-2372,-5482,1904,5482,4004,3912,-9805,2632
625,4,135,-1,7994,2697,-7196,-5579,8702,4890,6825,-2697,-5922,2038,5922,4565,4549,-10588,3607
566,2,90,7,8215,3388,-7242,-5099,9659,5242,9048,-3388,-6470,2547,6470,4755,4768,-10619,3948
712,11,228,11,6374,1492,-5624,-4507,6250,3671,4766,-1492,-4335,1568,4335,3450,3323,-8430,2001
635,2,0,5,4370,-1457,-4662,-5732,-4914,2325,-32768,1457,-144,652,144,2232,2074,-7080,796
675,1,180,-2,6483,500,-5695,-5342,4022,3655,-3553,-500,-3405,1157,3405,3377,3240,-9137,1850
674,3,90,5,8133,2957,-7129,-5278,8927,5259,8369,-2957,-6008,2234,6008,4774,4795,-10525,4040
608,1,0,8,8528,3085,-7673,-6004,9287,5817,7862,-3085,-6364,2207,6364,5287,5412,-11464,5123
659,7,214,2,7899,2688,-7031,-5361,8689,4794,7116,-2688,-5940,2058,5940,4469,4441,-10505,3447
614,1,225,-6,8232,2947,-7225,-5431,8900,5850,9358,-2947,-6027,2199,6027,5231,5354,-10717,5176
704,3,124,0,7003,1704,-6137,-4950,6541,4078,5045,-1704,-4276,1625,4276,3856,3760,-8805,2527
647,3,198,-1,5205,-375,-4914,-5192,935,2627,-18384,375,-1880,895,1880,2598,2435,-7710,1051
643,0,0,-3,5822,743,-5138,-4565,4140,3140,-373,-743,-3012,1265,3012,3005,2852,-7628,1450
705,5,11,13,6295,1619,-5516,-4279,6999,3735,5810,-1619,-4844,1645,4844,3421,3292,-8710,1974
650,4,194,13,4770,-29,-4921,-4947,118,2649,-12575,29,-1945,999,1945,2634,2491,-6790,1243
679,8,14,0,6324,1311,-5925,-4997,5620,3752,2748,-1311,-4217,1461,4217,3527,3410,-8542,2158
563,1,225,-12,7888,3063,-7241,-5365,9106,4900,7704,-3063,-6131,2272,6131,4573,4563,-10142,3682
684,6,252,4,6666,1152,-5923,-5128,5211,3791,2106,-1152,-3621,1384,3621,3641,3528,-8573,2243
586,10,333,-2,6973,1484,-6335,-5335,6298,3826,1171,-1484,-4269,1582,4269,3595,3474,-9180,2115
593,7,220,0,7705,3091,-6715,-4573,9387,4649,9136,-3091,-6177,2431,6177,4288,4233,-9869,3126
602,8,346,0,8024,2630,-7089,-5483,8655,4709,6574,-2630,-5765,2013,5765,4410,4365,-10531,3252
647,3,146,9,5833,948,-5490,-4790,4576,3497,1198,-948,-3913,1325,3913,3313,3188,-8250,1953
548,6,252,5,8009,2696,-7247,-5655,8803,4588,6116,-2696,-5852,2026,5852,4350,4294,-10524,3123
525,4,207,-1,8058,2489,-7044,-5538,8437,4765,6247,-2489,-5761,1933,5761,4403,4356,-10825,3220
556,0,0,-6,8243,3301,-7261,-5217,9487,5209,8733,-3301,-6362,2442,6362,4772,4788,-10672,3970
644,7,90,-15,7114,2047,-6362,-4960,7313,4155,6054,-2047,-4675,1783,4675,3953,3866,-8833,2676
520,7,173,-2,8045,2724,-7101,-5426,8767,4885,7119,-2724,-5916,2066,5916,4508,4480,-10619,3452
682,1,225,-2,4560,-412,-4532,-4855,-1274,2428,-20314,412,-961,878,961,2354,2197,-6255,904
630,1,90,4,7647,2412,-6671,-5088,7981,4944,7941,-2412,-5483,1946,5483,4544,4540,-9968,3751
574,2,270,1,6274,979,-5594,-4883,4752,3634,1069,-979,-3413,1332,3413,3333,3197,-8164,1840
589,5,0,-3,5848,1027,-5474,-4706,5170,3265,1393,-1027,-4013,1367,4013,3177,3039,-8249,1709
690,3,90,-5,7843,2621,-6954,-5299,8471,4830,7284,-2621,-5564,2027,5564,4475,4448,-10021,3474
657,11,241,9,7441,2189,-6564,-5118,7676,4414,6065,-2189,-5133,1839,5133,4086,4011,-9634,2836
542,5,53,8,7966,2427,-7063,-5596,8352,4703,5899,-2427,-5760,1898,5760,4344,4290,-10740,3140
592,4,153,-11,7775,2554,-6929,-5316,8281,4915,7320,-2554,-5453,1991,5453,4523,4507,-9885,3622
663,6,279,-7,5576,659,-5519,-5041,3741,3135,-2065,-659,-3333,1214,3333,3097,2959,-7835,1668
607,11,132,-3,7497,2176,-6851,-5492,7823,4330,5082,-2176,-5417,1787,5417,4075,3994,-10030,2770
575,4,90,10,6072,838,-5639,-5039,4863,3193,-1142,-838,-3809,1281,3809,3140,2991,-8598,1589
603,3,34,2,7853,2823,-7162,-5435,8942,4540,6459,-2823,-6024,2128,6024,4227,4157,-10324,2940
633,2,207,1,7025,1410,-6167,-5208,5736,4353,3840,-1410,-3907,1484,3907,3977,3898,-8878,2772
521,3,180,2,7988,1939,-7233,-6157,8006,3950,2495,-1939,-5320,1633,5320,3836,3708,-10924,2188
530,5,158,5,7964,2825,-7102,-5392,9074,4700,6960,-2825,-6023,2130,6023,4341,4290,-10542,3136
628,6,261,1,7514,2397,-6634,-5036,8120,4388,6634,-2397,-5406,1946,5406,4073,3990,-9696,2757
512,0,0,-4,-2962,3434,2502,5464,0,-766,32767,-3434,-5658,-566,5658,-819,-688,3033,70
644,5,37,0,5949,1162,-5404,-4515,5386,3417,3007,-1162,-4135,1446,4135,3289,3158,-8249,1864
659,7,203,9,8102,3299,-7288,-5250,9553,4715,7574,-3299,-6409,2437,6409,4343,4283,-10498,3071
627,4,27,6,7955,3109,-7003,-4980,9212,5070,8884,-3109,-6175,2360,6175,4616,4613,-10238,3756
535,3,225,4,8275,2901,-7379,-5696,9073,5255,7216,-2901,-6168,2132,6168,4769,4782,-11058,3944
610,5,45,4,7858,2420,-6976,-5481,8031,5314,7395,-2420,-5736,1905,5736,4744,4770,-10564,4124
556,5,292,21,7500,2537,-6823,-5159,8254,4603,6778,-2537,-5599,2055,5599,4252,4203,-9716,3172
639,6,51,5,7763,2515,-6831,-5211,8279,4866,7221,-2515,-5698,1986,5698,4412,4378,-10258,3375
637,6,0,-6,4452,187,-4841,-4701,1662,2494,-8451,-187,-2591,1077,2591,2474,2338,-6778,1156
592,6,81,0,7481,2416,-6588,-4965,8070,4717,7607,-2416,-5629,1963,5629,4319,4278,-9918,3300
597,3,146,3,7724,2998,-6822,-4806,9029,4523,8343,-2998,-5924,2325,5924,4266,4206,-9707,3066
623,2,116,4,4210,-927,-4675,-5364,-2853,1909,-26078,927,-358,765,358,2009,1850,-6214,606
562,4,0,-16,7858,2664,-6911,-5207,8466,5073,7919,-2664,-5843,2076,5843,4622,4627,-10360,3841
544,4,27,-3,8501,3638,-7592,-5470,9787,5908,9559,-3638,-6739,2627,6739,5304,5436,-11168,5185
563,10,112,5,7980,2765,-7085,-5375,8757,4859,7052,-2765,-5793,2100,5793,4435,4398,-10317,3330
729,2,153,2,6261,775,-5687,-5137,4811,3317,-977,-775,-3817,1248,3817,3252,3107,-8901,1704
524,7,45,2,8028,2961,-7160,-5336,8890,5505,8734,-2961,-6081,2214,6081,4940,5003,-10460,4526
642,2,296,0,6268,836,-5726,-5133,5067,3324,-779,-836,-3943,1272,3943,3193,3043,-8942,1614
734,4,0,8,7661,2890,-6868,-4951,8566,5153,9037,-2890,-5529,2282,5529,4694,4719,-9321,4116
614,7,286,-10,7850,2705,-6965,-5251,8615,4857,7632,-2705,-5792,2080,5792,4533,4518,-10198,3617
644,8,144,-5,6127,1124,-5707,-4904,4968,3554,1235,-1124,-3945,1402,3945,3414,3294,-8363,2036
607,7,83,-5,4921,159,-4639,-4514,1858,2629,-7256,-159,-2180,1052,2180,2552,2393,-6828,1054
626,6,252,1,6043,944,-5275,-4557,4388,3502,2025,-944,-3400,1337,3400,3344,3218,-7958,1935
613,2,117,-4,6376,1469,-5547,-4439,5806,3883,5941,-1469,-4392,1562,4392,3695,3599,-8539,2475
625,3,56,4,7678,2556,-6806,-5143,8140,5178,8391,-2556,-5599,2014,5599,4696,4719,-9924,4110
572,5,143,3,7856,2968,-6995,-5082,8944,5057,8755,-2968,-6057,2256,6057,4691,4706,-10143,3989
652,6,309,-8,6529,745,-5719,-5190,4138,3932,-473,-745,-3664,1245,3664,3735,3639,-9076,2498
492,4,14,1,8092,3235,-7239,-5230,9223,5374,9135,-3235,-6217,2400,6217,4944,5004,-10321,4494
639,2,296,-2,6708,1168,-6199,-5438,6052,3491,657,-1168,-4375,1376,4375,3392,3253,-9420,1819
585,7,7,-5,7773,2726,-7021,-5313,8650,4670,7019,-2726,-5647,2088,5647,4371,4328,-9892,3277
626,6,72,10,7793,2988,-6810,-4802,9104,5094,9343,-2988,-6111,2318,6111,4606,4607,-10103,3820
593,1,45,13,8066,3080,-7192,-5272,9199,5109,8184,-3080,-6209,2311,6209,4652,4651,-10491,3780
704,3,56,0,6854,1447,-6046,-5031,6210,4024,3270,-1447,-4322,1535,4322,3676,3564,-9107,2271
687,10,131,3,6580,830,-5864,-5291,5200,3610,-907,-830,-4240,1263,4240,3336,3190,-9628,1749
625,8,347,2,5992,697,-5552,-5050,3773,3619,-621,-697,-3673,1224,3673,3493,3385,-8581,2232
629,1,135,0,7332,2375,-6271,-4577,7587,4671,8903,-2375,-4699,1995,4699,4303,4264,-8624,3339
571,3,124,6,7766,2707,-6961,-5244,8722,4411,6753,-2707,-5779,2081,5779,4198,4126,-10054,2910
675,7,254,-6,8046,2435,-7083,-5613,8342,4742,5776,-2435,-5517,1910,5517,4342,4286,-10541,3102
543,6,180,1,8237,3311,-7263,-5207,9673,5193,8541,-3311,-6576,2447,6576,4679,4676,-10952,3752
588,4,90,-2,5876,356,-5399,-5141,3380,3077,-4880,-356,-2833,1109,2833,3036,2884,-8143,1484
554,1,0,3,6411,1199,-5798,-4940,5234,3709,2753,-1199,-3750,1417,3750,3599,3489,-8333,2270
659,2,207,-12,4932,4,-5297,-5293,2105,2671,-10059,-4,-2909,1002,2909,2654,2501,-7834,1186
570,6,333,-18,7940,2541,-6964,-5377,8588,4500,6115,-2541,-5847,1975,5847,4151,4068,-10657,2756
596,4,166,-5,7887,2813,-6929,-5115,8727,5005,8098,-2813,-5789,2163,5789,4530,4511,-10066,3584
556,5,349,2,7932,2711,-6948,-5226,8902,4403,6595,-2711,-6091,2088,6091,4121,4033,-10711,2703
528,3,225,-6,7928,2766,-6962,-5202,8870,4570,6890,-2766,-6033,2123,6033,4196,4119,-10534,2850
635,6,51,8,7817,2761,-6924,-5148,8736,4897,7760,-2761,-5875,2123,5875,4449,4417,-10166,3425
595,3,288,-6,6798,1895,-5711,-4260,6830,4425,8828,-1895,-4645,1824,4645,4037,3976,-8644,3018
463,5,225,0,7495,2390,-6508,-4870,8195,4577,7608,-2390,-5284,2025,5284,4181,4118,-9547,2994
741,2,207,1,6194,1465,-5678,-4588,5869,3629,4160,-1465,-3963,1559,3963,3398,3271,-7838,1970
688,3,56,20,7582,2636,-6663,-4886,8547,4439,7728,-2636,-5647,2092,5647,4209,4146,-9722,3013
662,11,76,13,7994,3263,-7197,-5139,9320,5352,8943,-3263,-6229,2437,6229,4784,4813,-10137,4145
606,14,250,-18,7734,3161,-6800,-4636,9344,4757,9210,-3161,-6142,2459,6142,4376,4336,-9752,3310
690,11,114,8,7662,2559,-6890,-5254,8426,4486,6395,-2559,-5514,2008,5514,4141,4064,-9793,2842
645,3,90,6,7304,1797,-6450,-5262,7257,3949,3804,-1797,-4840,1637,4840,3656,3524,-9673,2064
633,3,146,0,5811,490,-5334,-4974,3568,3064,-5809,-490,-2896,1177,2896,2960,2806,-7951,1410
525,7,106,2,7819,2847,-7059,-5276,8812,4854,7606,-2847,-5951,2155,5951,4509,4490,-10140,3570
543,8,244,-14,7762,2586,-7055,-5466,8677,4055,5450,-2586,-5657,1992,5657,3954,3848,-10073,2461
552,0,0,2,7975,3273,-7204,-5153,9399,5134,8719,-3273,-6374,2437,6374,4718,4737,-10292,4002
591,10,17,-1,7911,2653,-7084,-5451,8567,4687,6741,-2653,-5712,2048,5712,4433,4399,-10265,3374
595,3,270,-6,4082,-86,-4752,-4815,1005,1894,-12087,86,-1823,980,1823,1986,1830,-6056,606
646,5,191,-7,2296,-2097,-3276,-5028,-10000,1040,16383,2097,1096,482,-1096,1090,980,-5216,177
705,3,214,19,7651,2757,-6679,-4802,8682,4496,8055,-2757,-5665,2186,5665,4217,4154,-9642,3017
579,0,0,-10,7745,2537,-6844,-5208,8583,4392,6462,-2537,-5879,2002,5879,4123,4042,-10409,2792
628,2,270,-7,8015,3086,-7295,-5446,9120,4928,7629,-3086,-6155,2289,6155,4666,4677,-10376,3891
582,1,180,10,8141,2962,-7138,-5297,9224,4913,7540,-2962,-6271,2218,6271,4460,4419,-10890,3305
685,0,0,-4,7457,2309,-6541,-4991,8181,4368,6211,-2309,-5542,1913,5542,3953,3858,-9937,2563
667,6,309,0,7909,2971,-7033,-5125,8938,5060,8409,-2971,-5938,2269,5938,4627,4628,-10052,3814
547,7,240,0,7806,2392,-6792,-5259,7885,5354,8205,-2392,-5569,1918,5569,4773,4810,-10345,4238
672,4,104,1,7931,2742,-7006,-5282,8838,4611,6866,-2742,-5976,2093,5976,4266,4200,-10505,2993
604,2,333,-5,8186,3233,-7152,-5096,9375,5266,9233,-3233,-6366,2421,6366,4835,4867,-10684,4159
596,3,198,-10,6596,1140,-5951,-5165,5184,3846,1794,-1140,-3726,1380,3726,3626,3513,-8616,2244
725,7,40,28,5513,714,-5330,-4791,3839,3367,-589,-714,-3668,1250,3668,3237,3116,-8026,1941
591,1,45,-16,7994,2886,-7039,-5209,8809,5650,9134,-2886,-6079,2193,6079,4958,5026,-10512,4600
629,3,252,5,7632,2517,-6783,-5144,8282,4666,7010,-2517,-5564,1993,5564,4264,4208,-9875,3106
682,0,0,18,5184,421,-5167,-4840,3617,2784,-5553,-421,-3228,1156,3228,2699,2544,-7728,1200
641,1,135,-3,7207,1881,-6450,-5204,7262,3933,4415,-1881,-4763,1684,4763,3754,3638,-9339,2265
614,6,180,-1,7716,2439,-6978,-5468,8353,4333,5619,-2439,-5603,1916,5603,4105,4020,-10160,2741
646,4,45,8,7667,2254,-6443,-4899,7804,4638,7731,-2254,-5233,1890,5233,4321,4274,-9925,3222
540,10,165,1,7169,1933,-6167,-4802,7318,4322,6407,-1933,-5197,1751,5197,3977,3892,-9699,2702
638,8,216,10,5441,163,-5408,-5318,1976,2918,-11407,-163,-2333,1062,2333,2838,2694,-7604,1375
666,2,116,0,5665,925,-5229,-4519,4212,3206,449,-925,-3124,1344,3124,3071,2929,-7288,1607
577,5,329,-1,5290,-259,-5571,-5746,2368,2504,-14200,259,-2549,933,2549,2513,2344,-8263,941
627,8,41,5,7312,1921,-6448,-5173,7041,4390,5569,-1921,-4857,1710,4857,4134,4069,-9543,2978
660,6,116,-1,6321,1191,-5729,-4876,5645,3387,1206,-1191,-3948,1426,3948,3207,3061,-8484,1642
521,1,270,0,8012,2700,-7160,-5516,8767,4702,6377,-2700,-5950,2067,5950,4357,4303,-10637,3153
609,3,315,-3,8168,3262,-7219,-5176,9326,5392,9073,-3262,-6235,2427,6235,4864,4903,-10418,4243
630,10,95,1,8007,2651,-7260,-5702,8587,4931,6598,-2651,-5735,2003,5735,4628,4623,-10424,3751
678,4,45,-5,6346,876,-5867,-5258,4776,3632,-530,-876,-3897,1290,3897,3427,3301,-8943,1992
611,14,15,8,6781,1700,-6257,-5110,6686,3919,3828,-1700,-4507,1609,4507,3635,3519,-8801,2208
694,4,315,0,4962,-215,-5225,-5377,1702,2465,-14033,215,-2263,945,2263,2484,2322,-7595,973
578,1,315,3,7685,2897,-6627,-4616,8943,4705,9108,-2897,-5820,2294,5820,4349,4304,-9676,3263
635,5,259,-1,7930,2925,-6972,-5079,9001,4711,7673,-2925,-5978,2239,5978,4317,4259,-10204,3091
659,4,104,8,6706,1663,-5919,-4721,6488,4114,5527,-1663,-4571,1623,4571,3766,3667,-8822,2468
581,4,346,0,4771,110,-5104,-5021,1514,2408,-8611,-110,-1708,1035,1708,2440,2280,-6290,955
611,12,162,-9,7849,2548,-7010,-5428,8450,4781,6786,-2548,-5894,1978,5894,4461,4431,-10567,3444
546,1,315,-6,8237,2962,-7404,-5677,9184,5250,7120,-2962,-6273,2185,6273,4690,4690,-11027,3791
580,1,225,8,7946,2683,-6984,-5289,8712,4718,7283,-2683,-6009,2072,6009,4446,4411,-10647,3372
548,8,291,-6,7998,2601,-6692,-4953,8639,4854,8168,-2601,-6049,2062,6049,4429,4388,-10908,3299
585,6,270,8,5795,30,-5337,-5302,3034,2972,-11437,-30,-2941,1026,2941,2841,2679,-8683,1255
714,3,135,2,6783,1716,-5736,-4460,6931,4116,6432,-1716,-4765,1671,4765,3716,3608,-9060,2340
630,5,292,0,7878,3197,-7031,-4946,9084,4922,8899,-3197,-5945,2432,5945,4576,4567,-9647,3695
571,7,203,-26,6133,288,-5834,-5649,3631,3006,-8991,-288,-2780,1096,2780,2918,2752,-8502,1273
562,11,119,-1,7410,2234,-6778,-5358,7926,4107,5269,-2234,-5258,1827,5258,3973,3879,-9629,2601
602,4,256,-7,7563,2060,-6690,-5374,7588,4408,5180,-2060,-5329,1749,5329,4101,4021,-10215,2792
653,2,244,4,5015,119,-5028,-4929,1938,2874,-9211,-119,-2720,1049,2720,2838,2697,-7531,1436
739,0,0,7,6200,1399,-5443,-4378,6201,3490,4332,-1399,-4240,1536,4240,3282,3142,-8281,1771
604,11,66,-14,7581,2338,-6830,-5343,8176,4251,5588,-2338,-5600,1881,5600,4018,3924,-10125,2624
710,2,90,9,7711,2638,-6796,-5066,8484,4791,7608,-2638,-5609,2066,5609,4351,4306,-9857,3257
624,9,84,-11,7975,2716,-7068,-5388,8763,4703,6747,-2716,-5952,2075,5952,4360,4310,-10581,3178
592,6,90,-7,7755,3290,-6800,-4522,9386,4584,9393,-3290,-6140,2580,6140,4313,4260,-9570,3152
601,1,270,1,7921,3046,-7088,-5158,9120,5058,8723,-3046,-6168,2288,6168,4726,4745,-10270,4041
585,5,121,-1,7984,2923,-7154,-5348,8880,5199,8313,-2923,-5934,2191,5934,4814,4849,-10242,4224
570,4,104,-9,7951,2735,-7094,-5404,8664,5153,7477,-2735,-5946,2095,5946,4647,4656,-10515,3864
520,2,244,0,7774,2938,-7052,-5189,8990,4978,7798,-2938,-5885,2221,5885,4467,4441,-9838,3491
557,5,180,4,7256,1890,-6588,-5365,6869,4545,5496,-1890,-4964,1677,4964,4307,4273,-9621,3394
579,4,63,-10,8222,3613,-7464,-5273,9601,6527,11044,-3613,-6504,2648,6504,5629,5863,-10337,6318
675,2,207,6,7680,2762,-6691,-4816,8834,4636,7987,-2762,-5782,2185,5782,4206,4139,-9835,2968
611,8,305,-9,7204,2029,-6238,-4818,7230,4394,6678,-2029,-4849,1795,4849,4049,3974,-9199,2841
619,2,180,9,6156,-66,-5674,-5727,2082,3446,-12474,66,-2528,985,2528,3319,3189,-8816,1869
651,3,56,14,7946,3061,-7035,-5065,9135,4783,8163,-3061,-6067,2314,6067,4447,4411,-10155,3367
593,4,0,2,8014,3057,-6979,-4985,9279,4950,8631,-3057,-6275,2329,6275,4535,4513,-10546,3536
610,10,15,19,8072,3009,-7194,-5350,9124,5014,7792,-3009,-6149,2241,6149,4611,4604,-10564,3693
598,2,333,2,7581,2184,-6637,-5209,7623,4739,6479,-2184,-5146,1818,5146,4279,4228,-9808,3163
690,5,169,2,7988,2648,-6918,-5225,8559,4870,7524,-2648,-5634,2056,5634,4479,4448,-10285,3415
507,3,108,-10,7483,2875,-6660,-4683,9062,4310,8067,-2875,-5984,2267,5984,4070,3988,-9630,2761
570,2,180,17,7813,2198,-6693,-5271,7806,4866,6727,-2198,-5651,1816,5651,4404,4367,-10723,3341
617,5,225,10,7945,2442,-7018,-5515,8496,4338,5442,-2442,-5779,1920,5779,4083,3987,-10708,2621
581,2,207,-1,5004,-361,-5262,-5509,1187,2634,-17496,361,-2393,909,2393,2628,2471,-8003,1134
581,1,90,0,5537,241,-5113,-4934,2759,3142,-6304,-241,-3113,1076,3113,3006,2861,-8264,1534
666,5,112,24,7892,3054,-6928,-4906,9210,4766,8240,-3054,-6051,2356,6051,4333,4278,-10049,3135
628,2,27,7,7755,3181,-6919,-4788,9219,4797,8984,-3181,-6087,2453,6087,4451,4423,-9678,3471
597,9,139,13,8087,2679,-7112,-5460,8712,4749,6433,-2679,-5870,2072,5870,4342,4285,-10686,3100
513,7,56,-13,7505,2933,-6637,-4599,9039,4304,8403,-2933,-5895,2326,5895,4093,4014,-9450,2804
612,2,0,14,7930,2915,-7198,-5427,8839,5358,8304,-2915,-5964,2176,5964,4883,4937,-10226,4439
559,3,34,-7,7021,1906,-6463,-5184,6732,4593,5740,-1906,-4617,1723,4617,4228,4192,-8876,3359
574,3,0,-3,5293,787,-5074,-4467,4003,2870,-406,-787,-3122,1279,3122,2812,2661,-7103,1321
616,6,231,-2,6810,1669,-5888,-4681,6672,3815,4663,-1669,-4255,1642,4255,3533,3403,-8605,2015
679,7,326,-3,7887,2968,-6842,-4862,8942,5487,10235,-2968,-6075,2291,6075,4930,4996,-10214,4595
497,1,135,-4,5416,404,-5069,-4751,3030,3152,-4381,-404,-3033,1151,3033,2993,2853,-7796,1559
683,10,27,3,7252,1968,-6480,-5191,7358,4090,4627,-1968,-4861,1727,4861,3834,3730,-9389,2424
549,9,18,-8,7819,2550,-7110,-5563,8631,4235,5332,-2550,-5784,1974,5784,4039,3944,-10384,2597
545,9,6,0,7861,2973,-6646,-4571,9111,4717,9344,-2973,-6095,2365,6095,4380,4335,-10178,3252
452,12,33,-4,7889,3024,-7045,-5108,9201,4607,7761,-3024,-6142,2286,6142,4348,4297,-10218,3173
611,4,14,0,5785,-8,-5431,-5438,3393,2748,-10673,8,-3094,1000,3094,2688,2515,-8904,1053
499,3,146,0,6695,995,-6061,-5388,5549,3579,178,-995,-4358,1318,4358,3485,3352,-9618,1960
587,10,311,30,8107,2785,-7171,-5481,8949,4733,6768,-2785,-6121,2098,6121,4421,4377,-10913,3255
521,6,180,-16,7701,2610,-6684,-4935,8368,4698,8421,-2610,-5561,2077,5561,4461,4437,-9828,3517
525,4,346,2,7747,2804,-6941,-5137,8881,4406,7149,-2804,-5960,2150,5960,4207,4137,-10107,2935
662,1,270,3,5424,449,-4856,-4503,4011,2655,-3547,-449,-3490,1157,3490,2727,2566,-8199,1169
664,3,161,4,5436,643,-5115,-4621,3907,2913,-1680,-643,-3188,1221,3188,2837,2682,-7561,1311
678,4,153,6,8165,2998,-7227,-5400,9160,5020,7584,-2998,-6152,2227,6152,4581,4562,-10721,3562
573,7,310,5,7986,2486,-7120,-5633,8444,4681,5804,-2486,-5622,1924,5622,4330,4276,-10514,3123
541,1,270,-9,8294,3565,-7534,-5427,9627,5597,9390,-3565,-6496,2582,6496,5200,5312,-10527,5047
667,5,11,-3,4549,94,-4515,-4462,674,2602,-13955,-94,-2272,1039,2272,2604,2471,-6711,1310
654,7,293,9,8027,2419,-7235,-5833,8426,4562,5132,-2419,-5719,1873,5719,4285,4218,-10791,2986
583,4,45,0,1609,-2238,-2586,-4545,-10000,638,32767,2238,1233,414,-1233,689,610,-4740,67
544,3,124,-12,8198,2771,-7237,-5594,8896,5009,6980,-2771,-6054,2070,6054,4616,4604,-10994,3629
580,6,72,17,8072,2960,-7186,-5356,9023,5093,7825,-2960,-6057,2229,6057,4648,4645,-10469,3764
516,4,225,-9,7302,2649,-6646,-4852,8309,4834,8051,-2649,-5328,2106,5328,4286,4247,-8893,3322
657,4,14,-2,6745,1214,-6122,-5308,6128,3478,867,-1214,-4238,1402,4238,3326,3177,-9216,1716
651,6,90,-7,7870,3100,-7117,-5150,9016,5038,8559,-3100,-6039,2333,6039,4677,4689,-9918,3951
634,2,90,2,4147,-676,-4236,-4770,-1840,2089,-28961,676,-897,805,897,2035,1878,-6251,638
588,2,296,-9,7498,1841,-6717,-5565,7271,4339,4030,-1841,-5103,1642,5103,4054,3970,-10176,2734
676,1,90,1,6009,725,-5530,-5002,4269,3236,-1433,-725,-3227,1242,3227,3149,3005,-8105,1638
528,4,116,-11,5842,674,-5329,-4825,3736,3434,-466,-674,-3391,1226,3391,3272,3144,-8166,1880
655,1,135,-4,6868,786,-5881,-5350,5111,3685,-753,-786,-3916,1244,3916,3498,3361,-9674,1931
580,2,270,-4,7201,1620,-6368,-5291,6790,4069,3458,-1620,-4736,1568,4736,3762,3646,-9699,2279
679,1,90,2,5644,842,-5479,-4861,4213,3261,50,-842,-3808,1282,3808,3201,3072,-8106,1821
559,5,127,-1,7910,3039,-7045,-5117,9236,5136,8396,-3039,-6117,2294,6117,4583,4575,-10215,3697
604,3,326,-4,4507,-809,-4746,-5351,-688,2261,-28821,809,-1619,786,1619,2329,2172,-7533,882
645,9,101,9,7769,2433,-6856,-5308,8264,4573,6360,-2433,-5577,1931,5577,4230,4163,-10217,2982
677,4,117,1,5493,216,-5289,-5131,3061,2921,-7194,-216,-3036,1067,3036,2816,2658,-8181,1266
714,3,225,7,6572,1937,-5940,-4524,7172,4019,6485,-1937,-4810,1778,4810,3711,3612,-8490,2429
640,3,315,-5,7466,1994,-6519,-5223,7606,4458,5113,-1994,-5244,1730,5244,3982,3893,-10102,2629
614,13,315,5,8061,2995,-6914,-4944,9000,5428,9950,-2995,-6127,2293,6127,4927,4984,-10515,4468
538,2,180,-7,6602,1743,-5822,-4540,6433,3768,5798,-1743,-3979,1676,3979,3615,3499,-7894,2214
545,1,270,-9,8307,3217,-7354,-5421,9369,5737,9057,-3217,-6330,2350,6330,5103,5189,-10858,4767
729,6,27,12,7307,2539,-6326,-4510,8449,4527,8373,-2539,-5406,2103,5406,4069,3994,-9182,2841
572,10,107,8,7938,2641,-7022,-5379,8566,4799,7264,-2641,-5613,2027,5613,4542,4524,-10194,3581
567,9,135,4,7772,3184,-6956,-4844,9209,5013,9325,-3184,-6137,2438,6137,4622,4626,-9766,3863
573,4,194,7,7813,3095,-7034,-5022,9135,4735,8296,-3095,-6150,2376,6150,4479,4458,-9999,3534
667,2,296,0,6776,1544,-6144,-5077,6331,3972,3997,-1544,-4643,1550,4643,3771,3670,-9179,2453
685,5,233,0,6435,1337,-5823,-4862,6201,3593,2786,-1338,-4535,1476,4535,3367,3229,-8986,1840
723,5,315,1,7326,2124,-6407,-4959,7494,4625,6904,-2124,-5121,1814,5121,4178,4118,-9525,3056
533,8,84,-7,7838,2352,-6954,-5499,8072,4768,6172,-2352,-5430,1872,5430,4395,4354,-10252,3298
672,7,263,0,7490,2141,-6396,-4928,7611,4414,6839,-2141,-5098,1831,5098,4124,4050,-9686,2869
678,2,207,12,7714,2258,-7040,-5684,7922,4456,5257,-2258,-5162,1813,5162,4302,4250,-9921,3150
685,4,256,20,7956,2972,-7001,-5088,9165,4819,7965,-2972,-6080,2255,6080,4414,4371,-10323,3282
645,3,252,3,5622,1152,-5294,-4412,4464,3148,2562,-1152,-2771,1425,2771,3052,2908,-6453,1576
